Success,Strength,Portal_Name,Sector,Subsector,Industry,State,Security_Type,Women_Led_PIPR,Target_Raise,Total_Invested_Raised,Min_Investment,Max_Investment,Pre_Issue_Market_Cap
0,1,AngelList,Services,Consumer Services,Delivery Services,CA,Equity,FALSE,"300,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Health & Fitness,Fitness Services,CA,Equity,FALSE,"500,000",0,0,0,"3,000,000"
0,1,AngelList,Commerce & Industry,Business Services,"Business Services, General",IL,Equity,FALSE,"50,000",0,0,0,0
0,1,AngelList,Technology,Communications,"Communications, Other",CA,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Real Estate Services,Real Estate Search,GA,Equity,FALSE,"300,000","100,000",0,0,"1,500,000"
0,1,AngelList,Services,Real Estate Services,"Real Estate, Other",MD,Equity,FALSE,"250,000","20,000",0,0,0
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,CA,Equity,TRUE,"500,000",0,0,0,0
0,1,AngelList,Technology,Computer Hardware,Processing Systems (Processors),NY,Equity,FALSE,"1,000,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Traditional Media,Broadcasting - TV,UT,Equity,FALSE,"500,000",0,0,0,"1,000,000"
0,1,AngelList,Healthcare,Patient Care,Home Healthcare,GA,Convertible Debt,FALSE,"1,000,000","766,000",0,0,"2,250,000"
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,CA,Equity,FALSE,"500,000","10,000",0,0,"3,800,000"
0,1,AngelList,Technology,Social Technology,Crowdsourcing,IL,Equity,FALSE,"250,000",0,0,0,0
0,1,AngelList,Services,Artistic Services,Film/Video Services,CA,Convertible Debt,TRUE,"1,500,000","435,000",0,0,"6,000,000"
0,1,AngelList,Services,Retail,"Specialty Retail, Other",AK,Convertible Debt,FALSE,"350,000","260,000",0,0,"2,500,000"
0,1,AngelList,Consumer Goods,Food Producers,"Beverages, Other",CA,Convertible Debt,FALSE,"1,000,000","750,000",0,0,"4,000,000"
0,1,AngelList,Technology,Technology Hardware,Robotics,CA,Convertible Debt,FALSE,"1,500,000","1,395,000",0,0,"4,000,000"
0,1,AngelList,Technology,IT Services,Information & Delivery Services,IL,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Artistic Services,Music Services,IL,Equity,FALSE,"50,000",0,0,0,"400,000"
0,1,AngelList,Technology,Social Technology,Social Media,GA,Equity,FALSE,"600,000",0,0,0,"4,000,000"
0,1,AngelList,Consumer Goods,Leisure Goods,Sporting Goods,WI,Equity,FALSE,"1,500,000",0,0,0,"4,500,000"
0,1,AngelList,Services,Retail,Automotive,CA,Convertible Debt,FALSE,"500,000","5,000",0,0,"2,500,000"
0,1,AngelList,Services,Retail,"Specialty Retail, Other",NY,Equity,FALSE,"300,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Social Technology,Online Dating Services,CA,Convertible Debt,TRUE,"50,000",0,0,0,"100,000"
0,1,AngelList,Services,New Media,Internet TV,CA,Convertible Debt,FALSE,"1,000,000","675,000",0,0,0
0,1,AngelList,Services,General Entertainment,Sporting Activities,CO,Equity,Unknown,"100,000",0,0,0,"1,000,000"
0,1,AngelList,Services,Travel & Transportation,Travel & Tourism,CA,Convertible Debt,FALSE,"350,000",0,0,0,"4,500,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",CA,Convertible Debt,FALSE,"400,000",0,0,0,"2,000,000"
0,1,AngelList,Commerce & Industry,Sanitation,Waste Management & Recycling,OR,Convertible Debt,FALSE,"250,000",0,0,0,"3,000,000"
0,1,AngelList,Technology,Business Development,Contact Relationship Management,CA,Convertible Debt,TRUE,"1,000,000","470,000",0,0,"6,000,000"
0,1,AngelList,Technology,IT Services,Information Technology Services,CA,Equity,FALSE,"50,000",0,0,0,"500,000"
0,1,AngelList,Technology,IT Services,Information Technology Services,OR,Convertible Debt,FALSE,"150,000","130,000",0,0,"1,200,000"
0,1,AngelList,Services,Travel & Transportation,Transportation Services,NV,Equity,FALSE,"300,000",0,0,0,0
0,1,AngelList,Consumer Goods,Leisure Goods,Sporting Goods,NJ,Equity,FALSE,"400,000","100,000",0,0,"1,000,000"
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,MD,Equity,FALSE,"1,500,000",0,0,0,"4,000,000"
0,1,AngelList,Services,Advertising Services,Advertising,NY,Equity,FALSE,"1,150,000",0,0,0,"15,000,000"
0,1,AngelList,Consumer Goods,Home Electronics,Electronic Equipment,CA,Equity,TRUE,"1,750,000","300,000",0,0,"5,500,000"
1,1,AngelList,Healthcare,Research & Development,Biotechnology,CA,Debt,FALSE,"1,000,000","2,254,000",0,0,"15,000,000"
0,1,AngelList,Services,Food & Dining,Restaurants,NY,Equity,FALSE,"400,000",0,0,0,"1,000,000"
0,1,AngelList,Technology,Computer Software,Business Software & Services,WA,Convertible Debt,FALSE,"1,000,000",0,0,0,"10,000,000"
0,1,AngelList,Consumer Goods,Leisure Goods,Toys & Games,WA,Equity,FALSE,"499,000",0,0,0,"1,000,000"
0,1,AngelList,Services,Travel & Transportation,Travel & Tourism,NY,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Retail,"Specialty Retail, Other",AZ,Equity,FALSE,"80,000",0,0,0,"800,000"
0,1,AngelList,Services,Artistic Services,Photography Services,CA,Equity,FALSE,"50,000",0,0,0,0
0,1,AngelList,Consumer Goods,Food Producers,"Food, Other",NY,Equity,FALSE,"500,000",0,0,0,"50,000"
0,1,AngelList,Services,General Entertainment,Gaming Activities,CA,Convertible Debt,FALSE,"1,000,000","855,000",0,0,"5,000,000"
0,1,AngelList,Services,Marketing,Market Research,CA,Equity,TRUE,"250,000",0,0,0,1
0,1,AngelList,Services,Traditional Media,Publishing,NY,Equity,FALSE,"500,000",0,0,0,"7,039,000"
0,1,AngelList,Technology,IT Services,Information & Delivery Services,NC,Equity,FALSE,"1,820,000","130,000",0,0,"3,800,000"
0,1,AngelList,Commerce & Industry,Business Services,HR/Employee Management,CA,Convertible Debt,FALSE,"750,000","676,500",0,0,"5,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Convertible Debt,TRUE,"750,000","410,000",0,0,"5,000,000"
0,1,AngelList,Services,Retail,"Specialty Retail, Other",GA,Equity,TRUE,"1,250,000","100,000",0,0,200
0,1,AngelList,Services,Marketing,"Marketing, General",ID,Equity,FALSE,"10,000",0,0,0,0
0,1,AngelList,Technology,IT Services,Information Technology Services,WA,Convertible Debt,FALSE,"500,000",0,0,0,0
1,1,AngelList,Technology,Social Technology,Social Media,CA,Debt,TRUE,"650,000","1,000,000",0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Debt,FALSE,"500,000","497,500",0,0,"3,000,000"
0,1,AngelList,Services,New Media,Publishing - Blog,NV,Convertible Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,Artistic Services,Film/Video Services,CA,Convertible Debt,FALSE,"750,000","502,500",0,0,"4,000,000"
0,1,AngelList,Services,Professional Services,Legal Services,CA,Convertible Debt,TRUE,"650,000","450,000",0,0,"5,000,000"
0,1,AngelList,Services,Professional Services,Legal Services,TX,Equity,FALSE,"1,000,000",0,0,0,"9,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,TRUE,"1,500,000",0,0,0,0
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,CA,Convertible Debt,FALSE,"500,000","2,000",0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"750,000",0,0,0,"375,000"
0,1,AngelList,Services,Education,Education K-12,GA,Equity,FALSE,"750,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Health & Fitness,Fitness Services,NY,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Education,Education K-12,PA,Equity,FALSE,"600,000",0,0,0,0
0,1,AngelList,Services,General Entertainment,"Entertainment, Other",CA,Equity,FALSE,"1,250,000","75,000",0,0,"3,000,000"
0,1,AngelList,Technology,Computer Software,Cybersecurity,TX,Equity,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,Business Software & Services,IL,Convertible Debt,FALSE,"1,000,000","800,000",0,0,"6,000,000"
0,1,AngelList,Technology,Technology Hardware,"Wearables, General",NY,Equity,TRUE,"100,000",0,0,0,"1,000,000"
0,1,AngelList,Consumer Goods,Professional/Hobby,"Professional/Hobby, Other",CA,Convertible Debt,FALSE,"800,000","175,000",0,0,"5,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Convertible Debt,TRUE,"200,000","126,000",0,0,"3,500,000"
0,1,AngelList,Healthcare,Healthcare Management,Healthcare Plans,IL,Equity,FALSE,"250,000",0,0,0,"50,000"
0,1,AngelList,Technology,Social Technology,Photo Sharing,CA,Convertible Debt,FALSE,"500,000","371,116",0,0,"5,000,000"
0,1,AngelList,Commerce & Industry,Business Services,"Business Services, General",NY,Equity,FALSE,"1,500,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"1,000,000","300,000",0,0,"4,000,000"
0,1,AngelList,Technology,Tech. Research & Development,Green Technology,RI,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Business Software & Services,WA,Equity,FALSE,"300,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Computer Software,SaaS,CA,Convertible Debt,FALSE,"1,500,000",0,0,0,"6,000,000"
0,1,AngelList,Commerce & Industry,Business Services,"Business Services, General",CA,Equity,FALSE,"200,000",0,0,0,0
0,1,AngelList,Services,Retail,Apparel & Accessories,TX,Equity,FALSE,"100,000",0,0,0,"1,000,000"
0,1,AngelList,Healthcare,Healthcare Management,Specialized Health Services,FL,Convertible Debt,FALSE,"500,000",0,0,0,"8,000,000"
0,1,AngelList,Technology,Search & Discovery,Search Engines,TX,Equity,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Commerce & Industry,Business Services,"Business Services, General",DC,Equity,FALSE,"2,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Household Goods,Housewares & Accessories,SC,Equity,FALSE,"300,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Location-Based Services,MA,Convertible Debt,FALSE,"750,000","45,000",0,0,"3,000,000"
0,1,AngelList,Services,Marketing,Lead Generation,NY,Convertible Debt,FALSE,"500,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Debt,FALSE,"400,000",0,0,0,"3,000,000"
0,1,AngelList,Services,New Media,Digital Media/New Media,CA,Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Convertible Debt,FALSE,"500,000",0,0,0,"10,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Debt,FALSE,"1,000,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CO,Convertible Debt,FALSE,"500,000","25,000",0,0,"3,000,000"
0,1,AngelList,Technology,Technology Hardware,Scientific & Technical Instruments,NV,Equity,FALSE,"600,000",0,0,0,0
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,NV,Convertible Debt,FALSE,"250,000","62,500",0,0,"4,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Convertible Debt,TRUE,"500,000","233,000",0,0,"4,000,000"
0,1,AngelList,Services,Traditional Media,Broadcasting - TV,CA,Equity,TRUE,"2,000,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Computer Software,Business Software & Services,NY,Equity,FALSE,"250,000",0,0,0,"2,500,000"
0,1,AngelList,Healthcare,Healthcare Management,Specialized Health Services,NY,Equity,TRUE,"300,000",0,0,0,"2,000,000"
1,1,AngelList,Technology,Computer Software,Business Software & Services,CA,Convertible Debt,FALSE,"500,000","719,450",0,0,"7,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Equity,FALSE,"4,875,000",0,0,0,"18,000,000"
0,1,AngelList,Financial,Insurance Services,Insurance,MD,Debt,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Commerce & Industry,Business Services,HR/Employee Management,CA,Convertible Debt,FALSE,"500,000",0,0,0,"3,500,000"
0,1,AngelList,Technology,Tech. Research & Development,Green Technology,FL,Debt,FALSE,"5,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Personal Goods,Personal Products,MD,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Services,Social Economy,Social Commerce,CA,Convertible Debt,FALSE,"120,000","75,000",0,0,0
0,1,AngelList,Services,New Media,Digital Media/New Media,NV,Equity,FALSE,"1,015,000","980,157",0,0,"4,000,000"
0,1,AngelList,Services,Professional Services,Legal Services,TX,Equity,FALSE,"200,000",0,0,0,"1,500,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",NJ,Equity,TRUE,"750,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,Cybersecurity,GA,Equity,FALSE,"250,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Equity,FALSE,"10,000",0,0,0,0
0,1,AngelList,Services,Social Economy,Social Commerce,CA,Convertible Debt,FALSE,"600,000",0,0,0,"2,500,000"
0,1,AngelList,Financial,Crowdfinance,Crowdfunding,CA,Equity,FALSE,"150,000",0,0,0,"1,500,000"
0,1,AngelList,Technology,Communications,VoIP,NC,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Services,Travel & Transportation,Transportation Services,AZ,Debt,FALSE,"1,200,000",0,0,0,0
0,1,AngelList,Commerce & Industry,Business Services,Management Services,CA,Equity,FALSE,"50,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,CA,Debt,FALSE,"100,000",0,0,0,0
0,1,AngelList,Services,Education,Education K-12,IL,Convertible Debt,FALSE,"500,000",0,0,0,"3,000,000"
0,1,AngelList,Consumer Goods,Personal Goods,Pharmaceuticals & Related Products,RI,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Crowdsourcing,NY,Equity,FALSE,"1,500,000","710,000",0,0,"5,000,000"
0,1,AngelList,Energy,Green/Clean Technology,Solar & Wind,RI,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Services,Health & Fitness,Fitness Services,CA,Equity,FALSE,"500,000","115,000",0,0,"4,000,000"
0,1,AngelList,Technology,Computer Software,App Software,CA,Convertible Debt,FALSE,"750,000",0,0,0,0
0,1,AngelList,Services,Professional Services,Legal Services,RI,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,TX,Convertible Debt,FALSE,"750,000",0,0,0,0
0,1,AngelList,Technology,Business Development,Enterprise Software,CA,Convertible Debt,TRUE,"1,000,000",0,0,0,0
0,1,AngelList,Technology,IT Services,Technology Services - Other,TX,Convertible Debt,FALSE,"3,500,000",0,0,0,"7,500,000"
0,1,AngelList,Technology,IT Services,Healthcare Information Services,CA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Services,Social Economy,Share Economy,CA,Convertible Debt,TRUE,"500,000",0,0,0,0
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,CA,Equity,FALSE,"1,500,000",0,0,0,"5,000,000"
0,1,AngelList,Technology,Social Technology,Crowdsourcing,CA,Equity,FALSE,"500,000","50,000",0,0,"5,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"1,000,000",0,0,0,0
0,1,AngelList,Consumer Goods,Food Producers,Wineries & Distillers,NY,Equity,FALSE,"1,000,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Professional Services,Legal Services,PA,Equity,TRUE,"350,000",0,0,0,"2,750,000"
0,1,AngelList,Technology,Social Technology,Crowdsourcing,CA,Convertible Debt,FALSE,"750,000","51,000",0,0,"3,500,000"
0,1,AngelList,Commerce & Industry,Business Services,"Business Services, General",NY,Equity,TRUE,"155,000",0,0,0,"1,200,000"
0,1,AngelList,Services,Government,Governmental,NM,Equity,TRUE,"1,500,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Equity,FALSE,"50,000","15,000",0,0,"2,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Debt,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Services,Artistic Services,Music Services,NC,Equity,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Materials,Basic Resources,Metals & Minerals,TX,Equity,FALSE,"750,000",0,0,0,0
0,1,AngelList,Technology,Computer Analytics,Big Data Analytics/Management,VA,Convertible Debt,TRUE,"1,000,000","416,000",0,0,0
0,1,AngelList,Technology,Business Development,Enterprise Software,CA,Convertible Debt,FALSE,"100,000",0,0,0,"4,000,000"
0,1,AngelList,Technology,Computer Software,App Software,MA,Equity,FALSE,"75,000",0,0,0,"750,000"
0,1,AngelList,Technology,IT Services,Healthcare Information Services,CA,Equity,FALSE,"2,000,000",0,0,0,"20,000,000"
0,1,AngelList,Technology,Search & Discovery,Search Engines,CA,Equity,FALSE,"1,500,000","1,216,500",0,0,"7,500,000"
0,1,AngelList,Services,Social Economy,Social Commerce,IL,Equity,FALSE,"1,000,000","450,000",0,0,"4,000,000"
0,1,AngelList,Services,Social Economy,Social Commerce,NY,Convertible Debt,TRUE,"500,000","250,000",0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Apparel & Accessories",CA,Convertible Debt,FALSE,"500,000","15,000",0,0,"4,500,000"
0,1,AngelList,Services,Consumer Services,General Consumer Services,NY,Equity,FALSE,"530,000","50,000",0,0,"2,750,000"
0,1,AngelList,Technology,Computer Software,Cybersecurity,CA,Convertible Debt,FALSE,"1,000,000",0,0,0,"4,000,000"
0,1,AngelList,Commerce & Industry,Business Services,HR/Employee Management,CA,Equity,Unknown,"600,000",0,0,0,"2,000,000"
0,1,AngelList,Services,Artistic Services,Graphic Design Services,RI,Equity,TRUE,"100,000",0,0,0,0
0,1,AngelList,Technology,Social Technology,Social Media,FL,Equity,TRUE,"1,000,000",0,0,0,0
0,1,AngelList,Healthcare,Patient Care,Home Healthcare,TN,Convertible Debt,FALSE,"350,000",0,0,0,"5,000,000"
0,1,AngelList,Services,Social Economy,Social Commerce,FL,Equity,FALSE,"250,000",0,0,0,"750,000"
0,1,AngelList,Consumer Goods,Home Electronics,Electronic Equipment,OR,Convertible Debt,FALSE,"50,000",0,0,0,"2,500,000"
0,1,AngelList,Services,Hospitality,Resorts & Casinos,NY,Equity,FALSE,"500,000",0,0,0,"4,500,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",CA,Equity,TRUE,"500,000",0,0,0,"4,500,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",NY,Equity,TRUE,"250,000","30,000",0,0,"1,700,000"
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,FL,Equity,FALSE,"250,000",0,0,0,0
0,1,AngelList,Services,New Media,Digital Media/New Media,CA,Equity,FALSE,"3,000,000",0,0,0,"5,000,000"
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,DC,Equity,FALSE,"100,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,IT Services,Healthcare Information Services,NY,Convertible Debt,FALSE,"375,000",0,0,0,"4,000,000"
0,1,AngelList,Commerce & Industry,Business Services,Employment & Outsourcing,DC,Debt,FALSE,"150,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Advertising Services,Advertising Agencies,TX,Equity,FALSE,"250,000","25,000",0,0,"1,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CO,Equity,FALSE,"750,000",0,0,0,"3,000,000"
0,1,AngelList,Services,Marketing,Social Media Marketing,TX,Convertible Debt,FALSE,"400,000",0,0,0,0
0,1,AngelList,Technology,Games & Sports,Online & Mobile Gaming,NY,Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Technology,Technology Hardware,"Wearables, General",CA,Convertible Debt,TRUE,"1,000,000","180,000",0,0,"4,000,000"
0,1,AngelList,Technology,Social Technology,Social Media,CA,Convertible Debt,FALSE,"500,000",0,0,0,"2,500,000"
0,1,AngelList,Technology,IT Services,Healthcare Information Services,CA,Equity,FALSE,"1,000,000",0,0,0,"6,000,000"
0,1,AngelList,Services,Education,Education K-12,NY,Equity,FALSE,"200,000",0,0,0,"2,000,000"
0,1,AngelList,Technology,Storage,Cloud Computing & Infrastructure,MA,Equity,FALSE,"250,000",0,0,0,0
0,1,AngelList,Services,Marketing,"Marketing, General",CA,Equity,FALSE,"200,000",0,0,0,"1,000,000"
0,1,AngelList,Services,Real Estate Services,Real Estate Management,FL,Equity,FALSE,"500,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Other",CA,Convertible Debt,FALSE,"500,000","105,000",0,0,"5,000,000"
0,1,AngelList,Healthcare,"Med. Equipment, Supplies & Svcs.",Medical Instruments & Supplies,KY,Equity,FALSE,"4,000,000","950,000",0,0,"5,000,000"
0,1,AngelList,Technology,Computer Software,Location-Based Services,CA,Equity,FALSE,"200,000",0,0,0,"2,000,000"
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",CA,Equity,TRUE,"75,000",0,0,0,"2,500,000"
0,1,AngelList,Services,Social Economy,Social Commerce,DC,Debt,FALSE,"500,000",0,0,0,0
0,1,AngelList,Technology,Computer Software,App Software,NY,Equity,FALSE,"3,000,000","1,500,000",0,0,"12,000,000"
0,1,AngelList,Services,Marketing,"Marketing, General",CA,Debt,TRUE,"700,000",0,0,0,"6,000,000"
0,1,AngelList,Technology,Computer Software,App Software,NC,Equity,FALSE,"500,000","100,000",0,0,"3,000,000"
0,1,AngelList,Services,Education,Education K-12,CA,Equity,FALSE,"1,300,000",0,0,0,0
0,1,AngelList,Services,E-Commerce,"E-Commerce, Specialty Retail",NY,Debt,FALSE,"200,000","5,000",0,0,0
0,1,AngelList,Services,Marketing,"Marketing, General",CA,Convertible Debt,FALSE,"500,000",0,0,0,"5,000,000"
